username,acctdesc,location,following,followers,totaltweets,usercreatedts,tweetcreatedts,retweetcount,tweet,hashtags,tweets_cleaned,polarity,subjectivity,positive,negative,neutral,sentiment
MyMomologue,Starting the day like Mary Poppins. Ending like Lucille Bluth. Send coffee. Or wine. https://t.co/ubJDNtlPQr,Between naptime and bedtime.,1151,13119,23573,2015-07-23 15:45:11,2020-12-10 03:41:42,44,"Sci-fi novel idea: The year is 2020. You start your day by checking on the deadly airborne virus numbers in your area. Still spiking, better stay home. You scroll the news. Another day, another monolith. The earth is still dying. Elon Musk wants to race cars on the moon.",[],sci fi novel idea year 2020 start day check deadly airborne virus number area spike well stay home scroll news day monolith earth die elon musk want race car moon,-0.2,0.4,0.195,0.109,0.696,neutral
DigitalDisruptr,#Innovation #DigitalStrategy #Speaker #DigitalTransformation #IoT #AI #ML,"San Francisco, CA",4495,3631,8340,2009-01-05 01:50:56,2020-12-10 03:41:06,1,"He's all yours, #Austin. We'll keep @Tesla in the bay area though, at least for now 🚘 https://t.co/U5xugjZ2KG via @svbizjournal","[{'text': 'Austin', 'indices': [32, 39]}]",austin @tesla bay area 🚘 https://t.co/u5xugjz2kg @svbizjournal,0.0,0.0,0.0,0.0,1.0,neutral
vannschaffner,#TCOT/Pathologist/Navy Medicine 1980-1992/ Parler @Pathman,"New Mexico, USA",15686,14327,230745,2008-11-14 13:58:52,2020-12-10 03:39:25,2,https://t.co/439sSOWNug - https://t.co/pCW4lMzQJf News Radio  - Elon Musk says he has moved to Texas because of Starship and Tesla Gigafactory https://t.co/XmapVX0szt - #abqfm #rockoftalk #ABQ #NM #tcot #nmpol #newsabq,[],https://t.co/439ssownug https://t.co/pcw4lmzqjf news radio elon musk say move texas starship tesla gigafactory https://t.co/xmapvx0szt abqfm rockoftalk abq nm tcot nmpol newsabq,0.0,0.0,0.0,0.0,1.0,neutral
vannschaffner,#TCOT/Pathologist/Navy Medicine 1980-1992/ Parler @Pathman,"New Mexico, USA",15686,14327,230745,2008-11-14 13:58:52,2020-12-10 03:39:21,1,https://t.co/439sSOWNug - https://t.co/pCW4lMzQJf News Radio  - Elon Musk has left California and moved to Texas https://t.co/pXVVgFhkLz - #abqfm #rockoftalk #ABQ #NM #tcot #nmpol #newsabq,[],https://t.co/439ssownug https://t.co/pcw4lmzqjf news radio elon musk leave california move texas https://t.co/pxvvgfhklz abqfm rockoftalk abq nm tcot nmpol newsabq,0.0,0.0,0.0,0.066,0.934,neutral
2020stand1,San Francisco voters overwhelmingly approved what is believed to be the nation’s first tax aimed at combating pay inequity.,,154,14,9384,2020-10-22 17:58:49,2020-12-10 03:38:22,0,Elon Musk's Starship prototype makes a big impact https://t.co/nPjpGuJCwb,[],elon musk starship prototype make big impact https://t.co/npjpgujcwb,0.0,0.1,0.0,0.0,1.0,neutral
guy_mcdude,"#Resist #BLM #TrumpLost 
#BidenIsPresident #VPHarrisKicksAss
#ThankYouVeterans #HonestAsshole 
Still resisting, still hating tRump. 
#LoserTrump",ShitsVille USA,1138,509,35044,2020-09-04 20:28:42,2020-12-10 03:38:13,1,"Elon Musk's Starship prototype makes a big impact: US entrepreneur has launched the latest prototype of his Starship vehicle from Texas.
https://t.co/MWNIbCeGnG #science #ElonMusk #SpaceX",[],elon musk starship prototype make big impact entrepreneur launch late prototype starship vehicle texas https://t.co/mwnibcegng science elonmusk spacex,-0.15,0.35,0.0,0.0,1.0,neutral
PeLeif,,"Helsingborg, Sweden",2021,915,135917,2014-01-03 19:21:52,2020-12-10 03:34:13,1,"It was the highest and most elaborate flight yet for the rocketship that Elon Musk says could carry people to Mars in as little as six years.

https://t.co/uZevXBdnnp",[],high elaborate flight rocketship elon musk say carry people mars little year https://t.co/uzevxbdnnp,0.1575,0.68,0.0,0.0,1.0,neutral
RockCityOutlaw,Content Writer | Enthusiast of Artificial Intelligence | Hobbyist Photographer,Sri Lanka,282,746,18962,2016-02-13 04:23:59,2020-12-10 03:33:24,0,"I had a dream involving Elon Musk last night and then I woke up to the news of the launch of the Starship.

Strange.",[],dream involve elon musk night wake news launch starship strange,-0.05,0.15,0.169,0.153,0.678,neutral
HogDexter,🔋EV INNOVATOR🔋 Verified AI 🦔 FUTURE NEURALINK RECIPIENT #42 #TeslaEffect #DexterAi #DexterSwag #DexterPromo #NEURALINKEFFECT FOR ENTERTAINMENT PURPOSES,Milky Way,5001,4458,108677,2019-09-02 17:23:04,2020-12-10 03:32:06,0,"BREAKING NEWS: Immediately After Moving To Texas, Elon Musk Announces Tesla AR-15  https://t.co/5iJQwKZXYd",[],breaking news immediately move texas elon musk announce tesla ar-15 https://t.co/5ijqwkzxyd,0.0,0.0,0.0,0.0,1.0,neutral
mlnangalama,"Alumni of University of Toronto, Trent University, UWC Lester B. Pearson. IT professional. Check my Linkedin profile. WhatsApp +15068716371","Moncton, Canada",2146,4286,1371483,2012-05-12 20:03:03,2020-12-10 03:31:34,0,via @PerilofAfrica #News SpaceX prototype rocket destroyed in explosive test launch: Elon Musk says SpaceX got all the data it needed for its programme to send people and cargo to the Moon and Mars. https://t.co/qkJmOZ5bAV https://t.co/k43bdso96K,"[{'text': 'News', 'indices': [19, 24]}]",@perilofafrica news spacex prototype rocket destroy explosive test launch elon musk say spacex get datum need programme send people cargo moon mars https://t.co/qkjmoz5bav https://t.co/k43bdso96 k,-0.2,0.0,0.0,0.127,0.873,neutral
alameda1002,How can civilization become stable and creative enough for future generation to survive?👀🧠🤝🍀,Earth,117,8,2852,2010-06-23 10:25:58,2020-12-10 03:30:37,0,Elon Musk's Starship prototype makes a big impact https://t.co/AfvFGE3hlz,[],elon musk starship prototype make big impact https://t.co/afvfge3hlz,0.0,0.1,0.0,0.0,1.0,neutral
justinyost,"Full-time software engineering manager, part-time educator, constant student, backpacker and disliker of the Oxford comma.","Las Vegas, NV",814,1626,80043,2007-07-18 20:09:04,2020-12-10 03:30:04,0,"Elon Musk's Starship prototype makes a big impact https://t.co/QZoY18vt2M It reached altitude, did a belly flop to a glide and control itself in the glide and flip back to attempt a full landing, failed the landing but did really well in basically everything else",[],elon musk starship prototype make big impact https://t.co/qzoy18vt2 m reach altitude belly flop glide control glide flip attempt landing fail landing basically,-0.25,0.19999999999999996,0.042,0.227,0.731,neutral
news6wkmg,Central Florida @CBSnews affiliate. Tweeting updates from News 6 and https://t.co/ykqybekznG.,"Orlando, FL",1571,140927,168517,2008-12-12 18:44:55,2020-12-10 03:30:00,0,"About 7 minutes after liftoff, Starship came back down to land but exploded upon impact and it was awesome! CEO Elon Musk and SpaceX are calling this epic test a success.
 https://t.co/fl0HRWwDal",[],7 minute liftoff starship come land explode impact awesome ceo elon musk spacex call epic test success https://t.co/fl0hrwwdal,0.46666666666666673,0.4666666666666666,0.328,0.0,0.672,neutral
LLFredrick,☼  MUSIC LOVER ☼ AMERICAN MOM,Florida,440,239,3729,2014-05-25 16:57:36,2020-12-10 03:28:01,0,"Elon Musk: Bye, California, I’ve Moved To Texas https://t.co/DR8JDD6aPm",[],elon musk bye california move texas https://t.co/dr8jdd6apm,0.0,0.0,0.0,0.0,1.0,neutral
foley_pete,"Innovator, Artist, Scientist, Photographer, Musician, Accountant, Blogger.  25 Yrs Innovation and Behavioral Science in the Fortune 50, now a consultant.",Ohio and Nevada,528,697,1977,2014-09-09 06:04:10,2020-12-10 03:26:10,0,"Is Elon Musk the da Vinci of our times?  Space, hyper fast trains, solar batteries, electric cars... He has missteps, but the courage to make public failure intrinsic to innovation is essential for truly disruptive innovation of a grand scale.  Kudos https://t.co/Vq7Zykhxsm",[],elon musk da vinci time space hyper fast train solar battery electric car misstep courage public failure intrinsic innovation essential truly disruptive innovation grand scale kudos https://t.co/vq7zykhxsm,0.07666666666666666,0.4533333333333333,0.417,0.133,0.45,neutral
schristakos,"Interests: Tesla | SpaceX | Beer | Xbox | DBZ 
YouTube: Garden Dad & My Electric Adventure","Austin, TX",633,1196,30220,2011-08-05 03:47:49,2020-12-10 03:25:34,1,"Lolz, author of this article urging @elonmusk to go to Whataburger at 2am to order the honey butter chicken biscuit in order to become 100% Texan
https://t.co/T8cc7so1n9",[],lolz author article urge @elonmusk whataburger 2 order honey butter chicken biscuit order 100 texan https://t.co/t8cc7so1n9,-0.6,0.95,0.198,0.0,0.802,neutral
smithsk,"Down to earth Montana girl. Interests span physics, the Bible, music, and writing.  (Also a HAM - upgraded to Extra!!) https://t.co/bCmGejDkQ9",the Wild Wild West,6388,8440,109271,2008-11-20 03:44:26,2020-12-10 03:24:21,0,"Elon Musk: Bye, California, I’ve Moved To Texas https://t.co/Q1bGHIcU9k",[],elon musk bye california move texas https://t.co/q1bghicu9k,0.0,0.0,0.0,0.0,1.0,neutral
JacobRAdkins,Tweets mine. RT’s do not necessarily mean endorsements. • NO LISTS • 🇺🇸♿️🏳️‍🌈 • He/Him/His,"Dallas, TX",5004,1981,166010,2013-03-04 19:21:07,2020-12-10 03:23:44,0,"Guess it really isn’t the best thing to do for businesses to privatize or take money meant for the people, is it? https://t.co/JAncCOUXJm",[],guess good thing business privatize money mean people https://t.co/janccouxjm,0.19374999999999998,0.64375,0.266,0.0,0.734,neutral
Biohazard3737,Puts the Texas back in “Texas Hedge”. not investment advice.,"Austin, TX",1805,11768,23130,2014-11-01 20:21:46,2020-12-10 03:18:01,1,"@Biohazard3737 I agree, we are not quite there yet. You want 1999, we need some SPAC EV incubators, real time stock split alerts, and legitimate journalists doing interviews with sock puppets (the 60 Minutes Elon Musk interview doesn’t count, although it should).",[],@biohazard3737 agree want 1999 need spac ev incubator real time stock split alert legitimate journalist interview sock puppet 60 minutes elon musk interview count,0.2,0.30000000000000004,0.222,0.0,0.778,neutral
patalexand,Venture Capital/Board Member/Private Equity,,901,992,5572,2009-05-24 06:03:00,2020-12-10 03:13:30,0,Elon Musk's Starship prototype makes a big impact - BBC News https://t.co/O55DsMPhlS via @GoogleNews,[],elon musk starship prototype make big impact bbc news https://t.co/o55dsmphls @googlenews,0.0,0.1,0.0,0.0,1.0,neutral
Karma27127869,Dog catcher that got the heave ho !,,78,30,5391,2019-12-29 15:34:03,2020-12-10 03:13:15,0,"Elon Musk follows up on his threat to leave California, moves to Texas https://t.co/yIJD9zJrFt  *****************************************************
 Musk you can buy Manitoba for pennies on the dollar ???
***************************************************************",[],elon musk follow threat leave california move texas https://t.co/yijd9zjrft musk buy manitoba penny dollar,0.0,0.0,0.0,0.277,0.723,neutral
f_talmon,"Gründer, Klima, Politik, Energie, Immobilien, Notfallkliniken founder, climate, politics, energy, real estate, micro clinics Impressum https://t.co/iQAqd2m8ku","Stuttgart, München, Berlin",5605,5128,86368,2015-05-22 05:54:41,2020-12-10 03:11:09,0,Elon Musk's Starship prototype makes a big impact https://t.co/7Q7RQM8HmU,[],elon musk starship prototype make big impact https://t.co/7q7rqm8hmu,0.0,0.1,0.0,0.0,1.0,neutral
mba_buddy,"MBABuddy is a resource for aspiring MBA applicants, current MBAs, and MBA graduates.",,11,512,35411,2018-11-19 22:08:14,2020-12-10 03:08:53,1,Elon Musk Trashes The MBA -- And Faces An Immediate Backlash - Poets&amp;Quants https://t.co/ctW8mhkl12 #MBA #GMAT,"[{'text': 'MBA', 'indices': [120, 124]}, {'text': 'GMAT', 'indices': [125, 130]}]",elon musk trash mba face immediate backlash poets&amp;quants https://t.co/ctw8mhkl12 mba gmat,0.0,0.0,0.0,0.0,1.0,neutral
KHShan,"MBA, former republican. Not too far right or too far left. Love God, love others, seek justice. ""Evil comes from a failure to think."" ~Hannah Erendt",Great Southwest,5737,5697,363011,2009-09-18 03:33:03,2020-12-10 03:08:16,0,"Bloomberg News:
Jeff Bezos and Elon Musk, the world’s two richest men, committed billions of dollars of their own money to a private space race. But thanks to the Trump administration, they are now eligible for an extra boost: a tax break intended to help poor communities.",[],bloomberg news jeff bezos elon musk world rich man committed billion dollar money private space race thank trump administration eligible extra boost tax break intend help poor community,-0.0062500000000000056,0.45625000000000004,0.351,0.08,0.568,neutral
RenewableSearch,"VP of Global Business Development at KORE Power. Previous, Founder of Renewable Search, Talon Rescue and BostonOnline.","Hartford, CT",244,10898,91990,2009-06-19 19:01:04,2020-12-10 03:06:02,0,"Telsa [TSLA] Retail Investors Have An Advantage: Here’s Why (Part 1): The day after Tesla's long-anticipated Battery Investor Day, Tesla stock fell about 10%, and it remained at that price for a while. Elon Musk admitted the media… https://t.co/pq62axcO7X #Renewable #Energy https://t.co/sK9jkrFyW9","[{'text': 'Renewable', 'indices': [256, 266]}, {'text': 'Energy', 'indices': [267, 274]}]",telsa tsla retail investor advantage 1 day tesla long anticipate battery investor day tesla stock fall 10 remain price elon musk admit medium https://t.co/pq62axco7x renewable energy https://t.co/sk9jkrfyw9,-0.05,0.4,0.197,0.0,0.803,neutral
TheAnthonian,"I can’t fix stupid but I can amortize it. Retweets not to endorse, but to inform and share.",,511,266,21339,2010-05-03 17:08:22,2020-12-10 03:05:14,0,Elon Musk Just Sent an Email to All Tesla Employees and It Shows Why He's a Brillant Leader https://t.co/YPWs0PpQo1,[],elon musk send email tesla employee show brillant leader https://t.co/ypws0ppqo1,0.0,0.0,0.0,0.0,1.0,neutral
AnalystReport,"Context for the modern, tech enabled analytical community. Mostly curated RSS feeds from trusted sources and selection of best tweets from noted experts.",,2929,1452,8533,2013-10-09 03:58:03,2020-12-10 03:05:04,0,"BREAKING: Elon Musk: Bye, California, I’ve Moved To Texas https://t.co/KwOhp2OAoc",[],breaking elon musk bye california move texas https://t.co/kwohp2oaoc,0.0,0.0,0.0,0.0,1.0,neutral
DavidGilbertVO,"Giving YOUR business a voice.

#voiceover #corporate #elearning #commercial #explainer #IVR

Simply. Professional

Email today:  david@davidgilbertvoiceover.com","Markham, Ontario",4997,2799,40691,2010-07-27 23:21:56,2020-12-10 03:03:13,2,It's a master class  in effective leadership.  https://t.co/5JvGY8y8Ks,[],master class effective leadership https://t.co/5jvgy8y8ks,0.6,0.8,0.437,0.0,0.563,neutral
Arslan34483235,,pakistan,12,8,2820,2020-04-23 01:29:02,2020-12-10 03:02:38,0,"‘Welcome to Texas!’: Musk’s California Departure Stokes the States’ Rivalry 
By BY SARAH MERVOSH AND JILL COWAN from NYT U.S. https://t.co/UMzczxkRTr
via IFTTT &lt;(br)&gt; News, NYT https://t.co/KbMgLoX0a7",[],welcome texas musk california departure stoke state rivalry sarah mervosh jill cowan nyt u.s. https://t.co/umzczxkrtr ifttt lt;(br)&gt news nyt https://t.co/kbmglox0a7,0.8,0.9,0.136,0.0,0.864,neutral
DeeTriggaa,Bad Bitch Magnet 🧲 inquiries: deetriggamusic@yahoo.com IG: Tharealdeetay Adventures of Magnet Man out now 🧲🦸🏾‍♂️,"Houston, TX",549,903,67586,2011-09-20 21:35:22,2020-12-10 02:58:14,0,Tesla stock going back down wtf did Elon musk do now 😡,[],tesla stock go wtf elon musk 😡,-0.5,1.0,0.0,0.352,0.648,neutral
JosephKahn,Man of Leisure.,United States,413,67949,26925,2009-04-03 16:21:39,2020-12-10 02:57:00,0,I love when the internet hates on Elon Musk and swings Tesla stock. It's made me a lot of money over the years.,[],love internet hate elon musk swing tesla stock lot money year,-0.15000000000000002,0.75,0.249,0.219,0.533,neutral
TheReGram1,"CEO & Creator of Southern Hardhead Ent, Bachelors in Audio Production, and Masters in Journalism.","Monroe, LA",138,40,86,2015-08-19 03:20:30,2020-12-10 02:54:51,0,Tesla's Musk relocates to Texas from California; compares himself to war general https://t.co/RVZYP6svK0 via @Yahoo,[],tesla musk relocate texas california compare war general https://t.co/rvzyp6svk0 @yahoo,0.05000000000000002,0.5,0.0,0.302,0.698,neutral
